OWNER	일련번호	TABLE_NAME	TAB_COMMENTS	COLUMN_NAME	COL_COMMENTS	DATA_TYPE	DATA_LENGTH	NULLABLE	구분
NGW	8706	DEL_20231101_TM_GD10001_1		WAL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8707	DEL_20231101_TM_GD10001_1		SOUND_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8708	DEL_20231101_TM_GD10001_1		DLL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8709	DEL_20231101_TM_GD10001_1		BORE_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8710	DEL_20231101_TM_GD10001_1		WP_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8711	DEL_20231101_TM_GD10001_1		QLTWTR_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8712	DEL_20231101_TM_GD10001_1		SDTA_NM		VARCHAR2	200	Y	사용하지않음
NGW	8713	DEL_20231101_TM_GD10001_1		SDTA_INSTT_NM		VARCHAR2	200	Y	사용하지않음
NGW	8714	DEL_20231101_TM_GD10001_1		DTA_STDR_YEAR		VARCHAR2	4	Y	사용하지않음
NGW	8715	DEL_20231101_TM_GD10001_1		REMARK		VARCHAR2	4000	Y	사용하지않음
NGW	8716	DEL_20231101_TM_GD10001_1		DGR_NM		VARCHAR2	50	Y	사용하지않음
NGW	8717	DEL_20231101_TM_GD10001_1		LEGALDONG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	8718	DEL_20231101_TM_GD10001_1		WELL_STLE_CODE		VARCHAR2	1	Y	사용하지않음
NGW	8719	DEL_20231101_TM_GD10001_105_NEW		GENNUM		NUMBER	22	N	사용하지않음
NGW	8720	DEL_20231101_TM_GD10001_105_NEW		JOSACODE		VARCHAR2	3	Y	사용하지않음
NGW	8721	DEL_20231101_TM_GD10001_105_NEW		SPOT_NM		VARCHAR2	100	Y	사용하지않음
NGW	8722	DEL_20231101_TM_GD10001_105_NEW		BRTC_NM		VARCHAR2	40	Y	사용하지않음
NGW	8723	DEL_20231101_TM_GD10001_105_NEW		SIGUN_NM		VARCHAR2	40	Y	사용하지않음
NGW	8724	DEL_20231101_TM_GD10001_105_NEW		EMD_NM		VARCHAR2	40	Y	사용하지않음
NGW	8725	DEL_20231101_TM_GD10001_105_NEW		LI_NM		VARCHAR2	40	Y	사용하지않음
NGW	8726	DEL_20231101_TM_GD10001_105_NEW		ADDR		VARCHAR2	250	Y	사용하지않음
NGW	8727	DEL_20231101_TM_GD10001_105_NEW		WNS_CTNT		VARCHAR2	4000	Y	사용하지않음
NGW	8728	DEL_20231101_TM_GD10001_105_NEW		ORIG_CODE		VARCHAR2	1	Y	사용하지않음
NGW	8729	DEL_20231101_TM_GD10001_105_NEW		LO_VALUE		VARCHAR2	20	Y	사용하지않음
NGW	8730	DEL_20231101_TM_GD10001_105_NEW		LA_VALUE		VARCHAR2	20	Y	사용하지않음
NGW	8731	DEL_20231101_TM_GD10001_105_NEW		TMX_VALUE		NUMBER	22	Y	사용하지않음
NGW	8732	DEL_20231101_TM_GD10001_105_NEW		TMY_VALUE		NUMBER	22	Y	사용하지않음
NGW	8733	DEL_20231101_TM_GD10001_105_NEW		AL_VALUE		NUMBER	22	Y	사용하지않음
NGW	8734	DEL_20231101_TM_GD10001_105_NEW		DTL_LC_CTNT		VARCHAR2	1000	Y	사용하지않음
NGW	8735	DEL_20231101_TM_GD10001_105_NEW		SPT_GENNUM		VARCHAR2	50	Y	사용하지않음
NGW	8736	DEL_20231101_TM_GD10001_105_NEW		USR_NM		VARCHAR2	40	Y	사용하지않음
NGW	8737	DEL_20231101_TM_GD10001_105_NEW		OWNER_NM		VARCHAR2	40	Y	사용하지않음
NGW	8738	DEL_20231101_TM_GD10001_105_NEW		USE_AT		VARCHAR2	1	Y	사용하지않음
NGW	8739	DEL_20231101_TM_GD10001_105_NEW		WAL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8740	DEL_20231101_TM_GD10001_105_NEW		SOUND_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8741	DEL_20231101_TM_GD10001_105_NEW		DLL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8742	DEL_20231101_TM_GD10001_105_NEW		BORE_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8743	DEL_20231101_TM_GD10001_105_NEW		WP_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8744	DEL_20231101_TM_GD10001_105_NEW		QLTWTR_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8745	DEL_20231101_TM_GD10001_105_NEW		SDTA_NM		VARCHAR2	200	Y	사용하지않음
NGW	8746	DEL_20231101_TM_GD10001_105_NEW		SDTA_INSTT_NM		VARCHAR2	200	Y	사용하지않음
NGW	8747	DEL_20231101_TM_GD10001_105_NEW		DTA_STDR_YEAR		VARCHAR2	4	Y	사용하지않음
NGW	8748	DEL_20231101_TM_GD10001_105_NEW		REMARK		VARCHAR2	4000	Y	사용하지않음
NGW	8749	DEL_20231101_TM_GD10001_105_NEW		DGR_NM		VARCHAR2	50	Y	사용하지않음
NGW	8750	DEL_20231101_TM_GD10001_105_NEW		LEGALDONG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	8751	DEL_20231101_TM_GD10001_105_NEW		WELL_STLE_CODE		VARCHAR2	1	Y	사용하지않음
NGW	8752	DEL_20231101_TM_GD10001_221025		GENNUM		NUMBER	22	N	사용하지않음
NGW	8753	DEL_20231101_TM_GD10001_221025		JOSACODE		VARCHAR2	3	Y	사용하지않음
NGW	8754	DEL_20231101_TM_GD10001_221025		SPOT_NM		VARCHAR2	100	Y	사용하지않음
NGW	8755	DEL_20231101_TM_GD10001_221025		BRTC_NM		VARCHAR2	40	Y	사용하지않음
NGW	8756	DEL_20231101_TM_GD10001_221025		SIGUN_NM		VARCHAR2	40	Y	사용하지않음
NGW	8757	DEL_20231101_TM_GD10001_221025		EMD_NM		VARCHAR2	40	Y	사용하지않음
NGW	8758	DEL_20231101_TM_GD10001_221025		LI_NM		VARCHAR2	40	Y	사용하지않음
NGW	8759	DEL_20231101_TM_GD10001_221025		ADDR		VARCHAR2	250	Y	사용하지않음
NGW	8760	DEL_20231101_TM_GD10001_221025		WNS_CTNT		VARCHAR2	4000	Y	사용하지않음
NGW	8761	DEL_20231101_TM_GD10001_221025		ORIG_CODE		VARCHAR2	1	Y	사용하지않음
NGW	8762	DEL_20231101_TM_GD10001_221025		LO_VALUE		VARCHAR2	20	Y	사용하지않음
NGW	8763	DEL_20231101_TM_GD10001_221025		LA_VALUE		VARCHAR2	20	Y	사용하지않음
NGW	8764	DEL_20231101_TM_GD10001_221025		TMX_VALUE		NUMBER	22	Y	사용하지않음
NGW	8765	DEL_20231101_TM_GD10001_221025		TMY_VALUE		NUMBER	22	Y	사용하지않음
NGW	8766	DEL_20231101_TM_GD10001_221025		AL_VALUE		NUMBER	22	Y	사용하지않음
NGW	8767	DEL_20231101_TM_GD10001_221025		DTL_LC_CTNT		VARCHAR2	1000	Y	사용하지않음
NGW	8768	DEL_20231101_TM_GD10001_221025		SPT_GENNUM		VARCHAR2	50	Y	사용하지않음
NGW	8769	DEL_20231101_TM_GD10001_221025		USR_NM		VARCHAR2	100	Y	사용하지않음
NGW	8770	DEL_20231101_TM_GD10001_221025		OWNER_NM		VARCHAR2	40	Y	사용하지않음
NGW	8771	DEL_20231101_TM_GD10001_221025		USE_AT		VARCHAR2	1	Y	사용하지않음
NGW	8772	DEL_20231101_TM_GD10001_221025		WAL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8773	DEL_20231101_TM_GD10001_221025		SOUND_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8774	DEL_20231101_TM_GD10001_221025		DLL_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8775	DEL_20231101_TM_GD10001_221025		BORE_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8776	DEL_20231101_TM_GD10001_221025		WP_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8777	DEL_20231101_TM_GD10001_221025		QLTWTR_DTA_AT		VARCHAR2	1	Y	사용하지않음
NGW	8778	DEL_20231101_TM_GD10001_221025		SDTA_NM		VARCHAR2	200	Y	사용하지않음
NGW	8779	DEL_20231101_TM_GD10001_221025		SDTA_INSTT_NM		VARCHAR2	200	Y	사용하지않음
NGW	8780	DEL_20231101_TM_GD10001_221025		DTA_STDR_YEAR		VARCHAR2	4	Y	사용하지않음
NGW	8781	DEL_20231101_TM_GD10001_221025		REMARK		VARCHAR2	4000	Y	사용하지않음
NGW	8782	DEL_20231101_TM_GD10001_221025		DGR_NM		VARCHAR2	50	Y	사용하지않음
NGW	8783	DEL_20231101_TM_GD10001_221025		LEGALDONG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	8784	DEL_20231101_TM_GD10001_221025		WELL_STLE_CODE		VARCHAR2	1	Y	사용하지않음
NGW	8785	DEL_20231101_TM_GD10001_230707	관정	GENNUM	관정번호	NUMBER	22	N	사용하지않음
NGW	8786	DEL_20231101_TM_GD10001_230707	관정	JOSACODE	조사코드	VARCHAR2	3	Y	사용하지않음
NGW	8787	DEL_20231101_TM_GD10001_230707	관정	SPOT_NM	지점명	VARCHAR2	100	Y	사용하지않음
NGW	8788	DEL_20231101_TM_GD10001_230707	관정	BRTC_NM	시도명	VARCHAR2	40	Y	사용하지않음
NGW	8789	DEL_20231101_TM_GD10001_230707	관정	SIGUN_NM	시군명	VARCHAR2	40	Y	사용하지않음
NGW	8790	DEL_20231101_TM_GD10001_230707	관정	EMD_NM	읍면동명	VARCHAR2	40	Y	사용하지않음
NGW	8791	DEL_20231101_TM_GD10001_230707	관정	LI_NM	리명	VARCHAR2	40	Y	사용하지않음
NGW	8792	DEL_20231101_TM_GD10001_230707	관정	ADDR	주소	VARCHAR2	250	Y	사용하지않음
NGW	8793	DEL_20231101_TM_GD10001_230707	관정	WNS_CTNT	좌표체계내용	VARCHAR2	4000	Y	사용하지않음
NGW	8794	DEL_20231101_TM_GD10001_230707	관정	ORIG_CODE	원점코드	VARCHAR2	1	Y	사용하지않음
NGW	8795	DEL_20231101_TM_GD10001_230707	관정	LO_VALUE	경도값	VARCHAR2	20	Y	사용하지않음
NGW	8796	DEL_20231101_TM_GD10001_230707	관정	LA_VALUE	위도값	VARCHAR2	20	Y	사용하지않음
NGW	8797	DEL_20231101_TM_GD10001_230707	관정	TMX_VALUE	TMX중부원점값	NUMBER	22	Y	사용하지않음
NGW	8798	DEL_20231101_TM_GD10001_230707	관정	TMY_VALUE	TMY중부원점값	NUMBER	22	Y	사용하지않음
NGW	8799	DEL_20231101_TM_GD10001_230707	관정	AL_VALUE	표고값	NUMBER	22	Y	사용하지않음
NGW	8800	DEL_20231101_TM_GD10001_230707	관정	DTL_LC_CTNT	상세위치내용	VARCHAR2	1000	Y	사용하지않음
NGW	8801	DEL_20231101_TM_GD10001_230707	관정	SPT_GENNUM	현장관정번호	VARCHAR2	50	Y	사용하지않음
NGW	8802	DEL_20231101_TM_GD10001_230707	관정	USR_NM	사용자명	VARCHAR2	100	Y	사용하지않음
NGW	8803	DEL_20231101_TM_GD10001_230707	관정	OWNER_NM	소유자명	VARCHAR2	40	Y	사용하지않음
NGW	8804	DEL_20231101_TM_GD10001_230707	관정	USE_AT	사용여부	VARCHAR2	1	Y	사용하지않음
NGW	8805	DEL_20231101_TM_GD10001_230707	관정	WAL_DTA_AT	수위자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8806	DEL_20231101_TM_GD10001_230707	관정	SOUND_DTA_AT	전기탐사자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8807	DEL_20231101_TM_GD10001_230707	관정	DLL_DTA_AT	시추자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8808	DEL_20231101_TM_GD10001_230707	관정	BORE_DTA_AT	착정자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8809	DEL_20231101_TM_GD10001_230707	관정	WP_DTA_AT	양수자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8810	DEL_20231101_TM_GD10001_230707	관정	QLTWTR_DTA_AT	수질자료여부	VARCHAR2	1	Y	사용하지않음
NGW	8811	DEL_20231101_TM_GD10001_230707	관정	SDTA_NM	원시자료명	VARCHAR2	200	Y	사용하지않음
NGW	8812	DEL_20231101_TM_GD10001_230707	관정	SDTA_INSTT_NM	원시자료기관명	VARCHAR2	200	Y	사용하지않음
NGW	8813	DEL_20231101_TM_GD10001_230707	관정	DTA_STDR_YEAR	자료기준년도	VARCHAR2	4	Y	사용하지않음
NGW	8814	DEL_20231101_TM_GD10001_230707	관정	REMARK	비고	VARCHAR2	4000	Y	사용하지않음
NGW	8815	DEL_20231101_TM_GD10001_230707	관정	DGR_NM	유역명	VARCHAR2	50	Y	사용하지않음
NGW	8816	DEL_20231101_TM_GD10001_230707	관정	LEGALDONG_CODE	법정동코드	VARCHAR2	10	Y	사용하지않음
NGW	8817	DEL_20231101_TM_GD10001_230707	관정	WELL_STLE_CODE	관정형태코드	VARCHAR2	1	Y	사용하지않음
